Num,Networth Next Year,Default,Total assets,Net worth,Total Income,Total Income/Total assets,Change in stock,Change in stock/Total Income,Total expenses,Total expenses/Total Income,Profit after tax,Profit after tax/Total assets,PBDITA,PBDITA/Total assets,PBT,PBT/Total assets,Cash profit,Cash profit/Total assets,PBDITA as % of total income,PBT as % of total income,PAT as % of total income,Cash profit as % of total income,PAT as % of net worth,Sales,Sales/Total assets,Income from financial services,Income from financial services/Total Income,Other income,Other income/Total Income,Total capital,Total capital/Total_Assets,Reserves and funds,Reserves and funds/Total_Assets,Borrowings,Borrowings/Total_Assets,Current liabilities & provisions,Current liabilities & provisions/Total_assets,Deferred tax liability,Deferred tax liability/Total_Assets,Shareholders funds,Shareholders funds/Total_assets,Cumulative retained profits,Cumulative retained profits/Total Income,Capital employed,Capital employed/Total assets,TOL/TNW,Total term liabilities / tangible net worth,Contingent liabilities / Net worth (%),Contingent liabilities,Contingent liabilities/Total Assets,Net fixed assets,Net fixed assets/Total Assets,Investments,Investments/Total Income,Current assets,Current assets/Total_Assets,Net working capital,Net working capital/Total Capital,Quick ratio (times),Current ratio (times),Debt to equity ratio (times),Cash to current liabilities (times),Cash to average cost of sales per day,Creditors turnover,Debtors turnover,Finished goods turnover,WIP turnover,Raw material turnover,Shares outstanding,Equity face value,EPS,Adjusted EPS,Total liabilities,PE on BSE,Dev model
2494,25.6,0,87.2,20.9,101.4,1.162844037,41.8940059,0.413155877,99.4,0.980276134,2,0.02293578,16.5,0.189220183,4.6,0.052752294,10,0.114678899,16.27,4.54,1.97,9.86,0,100.2,1.149082569,81.34220077,0.802191329,1.2,0.01183432,3.1,0.035550459,17.8,0.20412844,22.2,0.254587156,44.1,0.505733945,228.1465496,2.6164,20.9,0.239678899,17.8,0.175542406,43.1,0.494266055,3.08,0.87,0,936.4739761,10.73938046,5.7,0.065366972,701.0139914,6.913352972,78.1,0.895642202,30,9.677419355,1.13,1.2,1.06,0.01,1.73,15.66536849,17.28342431,87.5324658,27.97205637,19.38653821,22284601.68,-1348.444874,0,0,87.2,64.07801191,1
1573,25.8,0,34,25.8,33.5,0.985294118,-0.3,-0.008955224,32.4,0.967164179,0.8,0.023529412,4.1,0.120588235,1.3,0.038235294,2.9,0.085294118,12.24,3.88,2.39,8.66,3.15,33.5,0.985294118,81.34220077,2.428125396,41.69389313,1.244593825,14,0.411764706,11.8,0.347058824,1136.080708,33.41413847,6.3,0.185294118,1.9,0.0559,25.8,0.758823529,11.8,0.352238806,25.8,0.758823529,0.15,0,0,936.4739761,27.54335224,10,0.294117647,2.9,0.086567164,17.7,0.520588235,11.4,0.814285714,1.4,2.81,0,0.92,65.75,24.2,11.17,23.35,22.96,2.72,22284601.68,-1348.444874,0,0,34,64.07801191,1
356,25.9,0,35.6,27.6,21.5,0.603932584,0.2,0.009302326,26.6,1.237209302,-4.9,-0.137640449,14,0.393258427,-4.9,-0.137640449,-0.8,-0.02247191,54.8008,-22.79,-22.79,-3.72,-18.11,6.6,0.185393258,0.2,0.009302326,41.69389313,1.939250843,50,1.404494382,-21.8,-0.612359551,5,0.140449438,2.4,0.06741573,228.1465496,6.4086,27.6,0.775280899,-17.4,-0.809302326,32.6,0.915730337,0.27,0.18,0,936.4739761,26.30544877,23.9,0.671348315,701.0139914,32.60530193,10.2,0.286516854,7.8,0.156,3.29,4.25,0.18,1.88,197.89,2.33,2.4,3.08,3.19,9.33,4996100,10,-0.36,-0.36,35.6,-16.68,1
1309,25.9,0,70.7,23.2,151.9,2.148514851,0.1,0.000658328,148.2,0.97564187,3.8,0.053748232,14.2,0.200848656,4.1,0.057991513,10.7,0.151343706,9.35,2.7,2.5,7.04,17.84,151.8,2.147100424,0.1,0.000658328,41.69389313,0.274482509,29.1,0.411598303,-5.9,-0.083451202,40.4,0.571428571,7.1,0.100424328,228.1465496,3.227,23.2,0.3281471,-5.9,-0.038841343,63.6,0.899575672,2.03,1.39,169.83,39.4,0.5572843,29.8,0.421499293,701.0139914,4.614970319,31,0.438472419,15.8,0.542955326,1.18,2.04,1.74,0.24,9.34,16.08,12.65,27.04,12.29,40.31,3000000,10,1.27,1.27,70.7,64.07801191,1
867,26,0,27.2,20.7,17.9,0.658088235,0,0,15.3,0.854748603,2.6,0.095588235,3.4,0.125,2.6,0.095588235,2.8,0.102941176,18.99,14.53,14.53,15.64,13.27,17.8,0.654411765,81.34220077,4.544257026,0.1,0.005586592,0.7,0.025735294,20,0.735294118,4.6,0.169117647,1.9,0.069852941,228.1465496,8.3877,20.7,0.761029412,19.3,1.078212291,25.3,0.930147059,0.26,0.15,220.77,45.7,1.680147059,23,0.845588235,0.6,0.033519553,3.2,0.117647059,0.1,0.142857143,0.59,1.03,0.22,0.59,32.5,33.43,59.33,9.83,12.8,2.32,325000,5,8,8,27.2,64.07801191,1
1688,26.1,0,66.8,26.3,71.1,1.064371257,-0.1,-0.00140647,69.7,0.980309423,1.3,0.019461078,10,0.149700599,3.3,0.049401198,4.9,0.073353293,14.06,4.64,1.83,6.89,5.07,70.8,1.05988024,81.34220077,1.144053457,41.69389313,0.586411999,14.7,0.22005988,11.6,0.173652695,23,0.344311377,13.3,0.199101796,4.2,0.0629,26.3,0.393712575,11.4,0.160337553,49.3,0.738023952,1.26,0.65,0,936.4739761,14.0190715,35.4,0.52994012,701.0139914,9.859549809,25.7,0.384730539,6.5,0.442176871,1.13,1.34,0.87,0.05,5.13,6.64,3.81,110.5,55.45,6.79,1473160,10,0.88,0.88,66.8,64.07801191,1
668,26.2,0,40.9,29.3,1,0.024449878,0,0,1.9,1.9,-0.9,-0.02200489,-0.7,-0.017114914,-0.9,-0.02200489,-0.7,-0.017114914,-61.2704,-31.9608,-28.7076,-49.9664,-2.95,1,0.024449878,81.34220077,81.34220077,41.69389313,41.69389313,15.2,0.371638142,-7.7,-0.188264059,1,0.024449878,10.6,0.259168704,228.1465496,5.5782,29.3,0.716381418,-7.7,-7.7,30.3,0.740831296,0.4,0.03,3.07,0.9,0.02200489,30.3,0.740831296,701.0139914,701.0139914,9.5,0.232273839,1.5,0.098684211,0.57,0.9,0.03,0.02,38.42,0.22,0.15,7.35,3.06,1,22284601.68,-1348.444874,0,0,40.9,64.07801191,1
793,26.2,0,120.5,26.3,4650.773588,38.59563144,41.8940059,0.009007965,0.2,4.30E-05,-0.1,-0.000829876,-0.1,-0.000829876,-0.1,-0.000829876,-0.1,-0.000829876,4.523144876,-17.57113958,-19.58228799,-8.37708775,-0.38,4604.023774,38.20766617,81.34220077,0.017490037,41.69389313,0.008964937,65.7,0.545228216,-39.4,-0.326970954,93.3,0.774273859,0.9,0.00746888,228.1465496,1.8933,26.3,0.218257261,-39.4,-0.008471709,119.6,0.99253112,3.58,1.43,1.14,0.3,0.002489627,60.7,0.50373444,701.0139914,0.150730621,59.8,0.49626556,15.8,0.240487062,0.99,1.06,3.55,0,0,0,0,87.5324658,27.97205637,0,6574950,10,-0.02,-0.02,120.5,-55.5462,1
2394,26.2,0,187.4,35.5,356.2,1.900747065,0.4,0.001122965,356,0.999438518,0.6,0.003201708,14.3,0.076307364,1.5,0.008004269,3.7,0.019743863,4.01,0.42,0.17,1.04,1.62,350.8,1.871931697,1.7,0.0047726,2.4,0.006737788,17.7,0.094450374,17.8,0.094983991,76.3,0.40715048,72.4,0.386339381,3.2,0.0171,35.5,0.189434365,17.3,0.04856822,111.8,0.596584845,4.03,0.77,18.87,6.7,0.035752401,37.3,0.199039488,6.8,0.019090399,130.2,0.694770544,20.2,1.141242938,0.6,1.18,2.15,0.06,6.57,4.99,4.86,5.71,5.16,20.38,1706200,10,0.06,0.06,187.4,64.07801191,1
881,26.7,0,112,24.1,268.8,2.4,-0.5,-0.001860119,267.1,0.993675595,1.2,0.010714286,5.3,0.047321429,0.9,0.008035714,3.6,0.032142857,1.97,0.33,0.45,1.34,5.11,261.6,2.335714286,1.6,0.005952381,5.6,0.020833333,4.2,0.0375,33.3,0.297321429,24.6,0.219642857,49.7,0.44375,0.2,0.0018,24.1,0.215178571,23.7,0.088169643,48.7,0.434821429,3.07,0.31,0,936.4739761,8.361374787,28.8,0.257142857,20.5,0.076264881,51.6,0.460714286,-15.3,-3.642857143,0.52,0.77,1.02,0.02,2.19,4.66,8.55,693.43,42.33,14.2,420000,10,2.86,2.86,112,64.07801191,1
2842,26.7,0,54.3,24,25,0.460405157,0.8,0.032,31.1,1.244,-5.3,-0.097605893,0.3,0.005524862,-5.3,-0.097605893,-2.8,-0.051565378,1.2,-21.2,-21.2,-11.2,-19.92,24.8,0.456721915,0.2,0.008,41.69389313,1.667755725,17.1,0.314917127,-1.6,-0.02946593,21.9,0.403314917,2.7,0.049723757,5.6,0.1031,24,0.44198895,-1.7,-0.068,45.9,0.845303867,1.02,0.77,0,936.4739761,17.2462979,34.7,0.639042357,0.7,0.028,15.1,0.278084715,9.2,0.538011696,1.2,2.56,0.91,0.07,5.39,12.21,3.42,12.28,5.72,9.02,1710000,10,-3.1,-3.1,54.3,64.07801191,1
3038,26.7,0,80.9,38.9,151.4,1.87144623,41.8940059,0.276710739,118.6,0.78335535,32.8,0.405438813,35.2,0.435105068,32.8,0.405438813,33.8,0.417799753,23.25,21.66,21.66,22.32,97.137,124.2,1.535228677,81.34220077,0.537266848,27.2,0.179656539,5,0.061804697,33.9,0.419035847,20.4,0.252163164,21.6,0.266996292,228.1465496,2.8201,38.9,0.480840544,33.9,0.223910172,59.3,0.733003708,1.07,0.49,0,936.4739761,11.5756981,6.7,0.082818294,701.0139914,4.630211304,64.1,0.792336218,41.1,8.22,1.73,2.79,0.52,0,0.31,5.37,6.81,87.5324658,27.97205637,5.31,22284601.68,-1348.444874,-0.02,-0.02,80.9,64.07801191,1
339,26.9,0,33.6,11.8,26.9,0.800595238,0.3,0.011152416,20.8,0.773234201,6.4,0.19047619,9.4,0.279761905,6.5,0.193452381,7.4,0.220238095,34.94,24.16,23.79,27.51,74.85,26.7,0.794642857,0.1,0.003717472,0.1,0.003717472,5.5,0.163690476,6.4,0.19047619,12,0.357142857,9.7,0.288690476,228.1465496,6.7901,11.8,0.351190476,6.3,0.234200743,23.8,0.708333333,1.83,1.02,37.29,4.4,0.130952381,22.4,0.666666667,701.0139914,26.05999968,10.7,0.318452381,1,0.181818182,0.3,1.07,1.02,0.12,23.68,9.49,17.23,13.3,13.85,3.63,550000,10,11.64,11.64,33.6,64.07801191,1
3398,26.9,0,32.8,26.8,17.2,0.524390244,0.1,0.005813953,17.3,1.005813953,0,0,0.9,0.027439024,0,0,0,0,5.23,0,0,0,0,17.2,0.524390244,81.34220077,4.729197719,41.69389313,2.424063554,15.9,0.484756098,11,0.335365854,5.2,0.158536585,0.7,0.021341463,228.1465496,6.9557,26.8,0.817073171,0,0,32,0.975609756,0.22,0.01,0,936.4739761,28.55103586,14.7,0.448170732,701.0139914,40.75662741,17.2,0.524390244,11.6,0.729559748,1.12,3.07,0.19,0.32,40.31,26.67,4.47,102,49.53,0.89,22284601.68,-1348.444874,0,0,32.8,64.07801191,1
1516,27,0,32.9,24.1,13.2,0.401215805,-0.2,-0.015151515,11.7,0.886363636,1.3,0.039513678,2.7,0.082066869,2,0.060790274,1.4,0.042553191,20.45,15.15,9.85,10.61,5.54,10.3,0.313069909,2.1,0.159090909,0.4,0.03030303,29.2,0.887537994,-5.1,-0.155015198,1.1,0.03343465,7.7,0.234042553,228.1465496,6.9345,24.1,0.732522796,-5.1,-0.386363636,25.2,0.765957447,0.33,0.05,13.28,3.2,0.097264438,1.1,0.03343465,0.1,0.007575758,29.3,0.890577508,21.6,0.739726027,3.45,3.81,0.05,3.19,831.39,18.29,5.72,2.09,2.17,19.38653821,292505,100,3.08,3.08,32.9,64.07801191,1
3019,27.1,0,30.1,26.4,14.1,0.468438538,0.3,0.021276596,12.8,0.907801418,1.6,0.053156146,2.4,0.079734219,1.6,0.053156146,2.4,0.079734219,17.02,11.35,11.35,17.02,6.25,14.1,0.468438538,81.34220077,5.768950409,41.69389313,2.957013697,34,1.129568106,-7.6,-0.252491694,0.2,0.006644518,3.5,0.11627907,228.1465496,7.5796,26.4,0.877076412,-7.6,-0.539007092,26.6,0.88372093,0.14,0.01,0,936.4739761,31.11209223,13.5,0.448504983,2.6,0.184397163,9.4,0.312292359,5.9,0.173529412,2.6,2.69,0.01,0.14,14.6,7.93,4.78,79.93,83.93,19.38653821,3465900,10,0.49,0.49,30.1,12.42,1
2212,27.2,0,214.2,24.5,334.2,1.56022409,-4.5,-0.013464991,322.6,0.965290245,7.1,0.033146592,27.3,0.12745098,10.5,0.049019608,18.2,0.08496732,8.17,3.14,2.12,5.45,32.79,329,1.535947712,2.6,0.007779773,0.7,0.002094554,10.1,0.047152194,18.7,0.087301587,84.9,0.396358543,87.8,0.409897292,12.7,0.0593,24.5,0.114379085,15.7,0.046977858,109.4,0.510737628,6.53,2.79,33.47,8.2,0.038281979,71.7,0.334733894,0.9,0.002692998,109.1,0.509337068,19,1.881188119,0.89,1.21,3.47,0.16,16.66,4.36,6.69,35.65,36.57,8.06,1014541,10,6.11,6.11,214.2,64.07801191,1
569,27.3,0,139,25.8,301.7,2.170503597,41.8940059,0.138859814,299.5,0.992707988,2.2,0.015827338,15.8,0.113669065,3.2,0.023021583,4.2,0.030215827,5.24,1.06,0.73,1.39,9.05,298.8,2.149640288,0.3,0.000994365,0.9,0.002983096,4.8,0.034532374,21,0.151079137,60.8,0.437410072,51.2,0.368345324,1.2,0.0086,25.8,0.185611511,23.4,0.077560491,86.6,0.623021583,4.34,1.17,0,936.4739761,6.73722285,9,0.064748201,701.0139914,2.323546541,106.5,0.76618705,24.6,5.125,1.05,1.3,2.36,0.01,1.53,9.72,2.84,867.8504,223.8926,7.87,480200,10,1.04,1.04,139,64.07801191,1
3464,27.3,0,151.6,27.3,84.4,0.556728232,2.2,0.026066351,70,0.829383886,16.6,0.109498681,28.3,0.186675462,20.1,0.132585752,23.3,0.153693931,33.53,23.82,19.67,27.61,70.79,84.4,0.556728232,81.34220077,0.963770151,41.69389313,0.494003473,19.9,0.131266491,7.6,0.050131926,91.3,0.602242744,29.4,0.193931398,3.4,0.0224,27.3,0.180079156,7.4,0.087677725,118.6,0.7823219,4.42,2.44,2.2,0.6,0.003957784,83.7,0.552110818,701.0139914,8.305852979,49,0.323218997,-5.1,-0.256281407,0.7,0.91,3.34,0.04,12.31,4.12,4.69,89.97,51.91,10.55,22284601.68,-1348.444874,-0.01,-0.01,151.6,64.07801191,1
537,27.5,0,46.1,28.5,181.1,3.928416486,-7.6,-0.041965765,173.1,0.955825511,0.4,0.00867679,11.8,0.255965293,0.8,0.017353579,2.1,0.045553145,6.52,0.44,0.22,1.16,0,179.5,3.893709328,1.4,0.007730536,41.69389313,0.230225804,10,0.21691974,8.9,0.193058568,9.5,0.206073753,6.8,0.147505423,1.3,0.0282,28.5,0.618221258,8.9,0.049144119,38,0.824295011,0.47,0.33,0,936.4739761,20.31396911,10.2,0.221258134,701.0139914,3.870866877,19.7,0.427331887,15,1.5,3.46,4.19,0.33,0.22,2.13,15.66536849,17.28342431,87.5324658,27.97205637,19.38653821,1000070,10,0.3,0.3,46.1,64.07801191,1
1265,27.5,0,46.4,21.6,109.8,2.36637931,7.2,0.06557377,118.6,1.080145719,-1.6,-0.034482759,-0.9,-0.019396552,-2.6,-0.056034483,-1.3,-0.028017241,-0.82,-2.37,-1.46,-1.18,-7.14,109.6,2.362068966,0.1,0.000910747,41.69389313,0.379725803,24.3,0.523706897,-2.7,-0.058189655,5.4,0.11637931,18,0.387931034,1.4,0.0302,21.6,0.465517241,-2.7,-0.024590164,27,0.581896552,1.06,0.07,25.93,5.6,0.120689655,12.6,0.271551724,701.0139914,6.384462581,26.3,0.566810345,4.5,0.185185185,0.67,1.21,0.25,0.13,9.13,15.93,8.4,15.51,16.1,21.39,3283100,10,-0.49,-0.49,46.4,-8.21,1
2614,27.5,0,124.7,26.7,162.8,1.30553328,-1.8,-0.011056511,158.9,0.976044226,2.1,0.016840417,15.8,0.12670409,3.3,0.026463512,9.6,0.076984763,9.71,2.03,1.29,5.9,8.71,162.1,1.299919808,0.1,0.000614251,0.5,0.003071253,13.5,0.108259824,10.2,0.081796311,64.9,0.520449078,28.9,0.231756215,4.2,0.0337,26.7,0.214113873,10.2,0.062653563,91.6,0.734562951,3.46,2.25,4.49,1.2,0.009623095,45.5,0.364875702,701.0139914,4.305982748,62.3,0.499599038,28.6,2.118518519,1.14,1.85,2.43,0.03,2.57,6.65,5.8,14.86,11.67,3.79,22284601.68,-1348.444874,0,0,124.7,64.07801191,1
708,27.6,0,37.8,23.4,188.7,4.992063492,0,0,184.2,0.976152623,4.5,0.119047619,8.4,0.222222222,6.9,0.182539683,5.7,0.150793651,4.45,3.66,2.38,3.02,21.28,188,4.973544974,0.1,0.000529942,0.6,0.00317965,4.7,0.124338624,18.7,0.494708995,1136.080708,30.05504519,14.4,0.380952381,228.1465496,6.0356,23.4,0.619047619,16.9,0.089560148,23.4,0.619047619,0.51,0,0,936.4739761,24.77444381,11.7,0.30952381,701.0139914,3.714965508,10.1,0.267195767,-2.1,-0.446808511,0.57,0.83,0,0.47,11.48,23.53,191.2038,867.8504,223.8926,50.15,22284601.68,-1348.444874,0,0,37.8,64.07801191,1
1090,27.6,0,182.3,25.7,838.6,4.600109709,-5.3,-0.006320057,831.2,0.991175769,2.1,0.011519473,9.7,0.053208996,2.5,0.013713659,5.7,0.031267142,1.16,0.3,0.25,0.68,8.52,838.3,4.59846407,0.3,0.000357739,41.69389313,0.049718451,23.6,0.129456939,2.1,0.011519473,35.8,0.196379594,120.1,0.658804169,0.7,0.0038,25.7,0.140976413,2.1,0.002504174,61.5,0.337356007,6.06,0.12,0,936.4739761,5.136993835,24.7,0.135490949,0.1,0.000119246,112,0.614371914,-40.8,-1.728813559,0.58,0.73,1.39,0.06,4.34,6.85,12.76,81.56,81.03,61.35,22284601.68,-1348.444874,0,0,182.3,64.07801191,1
1008,27.7,0,37.6,22,22,0.585106383,0.1,0.004545455,21.1,0.959090909,1,0.026595745,5,0.132978723,2.1,0.055851064,2.5,0.066489362,22.73,9.55,4.55,11.36,4.65,20.5,0.545212766,0.3,0.013636364,0.5,0.022727273,5,0.132978723,17,0.45212766,1136.080708,30.21491245,13.9,0.369680851,1.7,0.0452,22,0.585106383,17,0.772727273,22,0.585106383,0.38,0,0,936.4739761,24.90622277,10.2,0.271276596,7.2,0.327272727,8.5,0.22606383,-4.7,-0.94,0.47,0.64,0,0.05,13.59,1.74,3.01,87.5324658,223.8926,3,500000,10,0.6,0.6,37.6,6.67,1
2567,27.8,0,95.3,26.1,135.9,1.426023085,12.1,0.089036056,146.5,1.077998528,1.5,0.015739769,11.8,0.123819517,2.4,0.025183631,6.1,0.064008395,8.68,1.77,1.1,4.49,6.22,135.1,1.417628541,0.8,0.005886681,41.69389313,0.306798331,15,0.157397692,8.6,0.090241343,40.3,0.422875131,28.5,0.299055614,0.4,0.0042,26.1,0.273871983,8.6,0.063281825,66.4,0.696747114,2.61,0.34,5.75,1.5,0.015739769,25.8,0.270724029,3.5,0.025754231,55,0.577124869,-1.5,-0.1,0.4,0.96,1.54,0.04,5.97,6.04,5.99,8.35,8.35,10.88,22284601.68,-1348.444874,0,0,95.3,64.07801191,1
3288,27.8,0,102.7,23.5,297.9,2.900681597,4.7,0.015777106,299.5,1.00537093,3.1,0.030185005,10.7,0.104186952,4.9,0.047711782,5.4,0.052580331,3.59,1.64,1.04,1.81,14.12,297.4,2.895813048,0.5,0.001678416,41.69389313,0.139959359,3,0.029211295,20.5,0.199610516,68.3,0.665043817,10.9,0.106134372,228.1465496,2.2215,23.5,0.228821811,20.5,0.068815039,91.8,0.893865628,3.2,2.31,26.38,6.2,0.06037001,14.3,0.139240506,701.0139914,2.353185604,72.7,0.70788705,47.8,15.93333333,1.91,2.92,2.91,0.49,14.25,131.4468,12.42,43.62,31.13,15.32,300000,10,10.33,10.33,102.7,64.07801191,1
110,27.9,0,39.5,26.5,52.7,1.334177215,0.3,0.0056926,49.9,0.94686907,3.1,0.078481013,5.3,0.134177215,4.5,0.113924051,3.6,0.091139241,10.06,8.54,5.88,6.83,12.11,49.8,1.260759494,2.7,0.051233397,0.2,0.003795066,8.1,0.205063291,18.5,0.46835443,0.5,0.012658228,12,0.303797468,0.4,0.0101,26.5,0.670886076,13.4,0.25426945,27,0.683544304,0.19,0.01,0,936.4739761,23.70820193,2.7,0.06835443,6,0.113851992,13,0.329113924,0.8,0.098765432,0.95,1.07,0.02,0.07,6.86,14.82,5.38,73.2,61.82,23.68,675000,10,4.59,4.59,39.5,64.07801191,1
581,27.9,0,42.2,26.4,14.4,0.341232227,41.8940059,2.909305965,13.5,0.9375,0.9,0.021327014,2.6,0.061611374,0.9,0.021327014,2.4,0.056872038,18.06,6.25,6.25,16.67,3.5,14.4,0.341232227,81.34220077,5.648763942,41.69389313,2.895409245,54,1.279620853,-23.6,-0.559241706,4.6,0.109004739,7.2,0.170616114,228.1465496,5.4063,26.4,0.625592417,-27.6,-1.916666667,31,0.734597156,0.45,0.03,0,936.4739761,22.19132645,5.6,0.132701422,701.0139914,48.68152718,27.5,0.651658768,16.6,0.307407407,0.94,2.52,0.17,0.1,31.12,17,1.88,87.5324658,27.97205637,0.33,5400000,10,0.17,0.17,42.2,16.2,1
1702,28.1,0,93.5,31.9,183.9,1.96684492,0.3,0.001631321,184.6,1.003806417,-0.4,-0.004278075,7.2,0.077005348,-0.2,-0.002139037,4.1,0.043850267,3.92,-0.11,-0.22,2.23,-1.24,183.8,1.965775401,0.1,0.000543774,41.69389313,0.226720463,37.4,0.4,-5.5,-0.058823529,48.5,0.518716578,4.6,0.049197861,8.5,0.0909,31.9,0.341176471,-5.5,-0.029907558,80.4,0.859893048,1.66,1.31,0,936.4739761,10.01576445,53.3,0.570053476,701.0139914,3.81193035,27,0.288770053,15.7,0.419786096,1.46,2.39,1.52,0.27,6.29,33.98,14.94,39.48,38.8,11.37,3739141,10,0.13,0.13,93.5,64.07801191,1
39,28.2,0,48.3,28.2,62.1,1.285714286,1.1,0.017713366,62.9,1.012882448,0.3,0.00621118,3.5,0.072463768,0.7,0.014492754,1.7,0.035196687,5.64,1.13,0.48,2.74,1.07,62.1,1.285714286,81.34220077,1.309858305,41.69389313,0.671399245,3.4,0.070393375,24.8,0.513457557,12.6,0.260869565,5.2,0.107660455,2.3,0.0476,28.2,0.583850932,24,0.38647343,40.8,0.844720497,0.62,0.17,0,936.4739761,19.38869516,30.3,0.627329193,701.0139914,11.28847007,16.6,0.3436853,3.6,1.058823529,0.36,1.28,0.45,0.01,0.61,12.56,12.3,13.83,13.75,6.54,210500,10,1.43,1.43,48.3,64.07801191,1
1525,28.2,0,181.9,16.4,118.1,0.649257834,18.7,0.15834039,118.9,1.00677392,17.9,0.098405717,28.1,0.154480484,17.9,0.098405717,14.5,0.079714129,23.79,15.16,15.16,12.28,97.137,108,0.59373282,0.5,0.0042337,2.6,0.022015241,41.3,0.227047828,-9.9,-0.054425509,47,0.258383727,103.5,0.568993953,228.1465496,1.2542,31.4,0.17262232,-24.9,-0.210838273,78.4,0.431006047,9.18,0.94,173.17,28.4,0.156129742,33.9,0.186366135,0.1,0.00084674,127.3,0.699835074,-7.8,-0.188861985,0.41,0.94,3.78,0.07,37.05,3.22,2.92,87.5324658,1.84,3.92,2625000,10,4.15,4.15,181.9,64.07801191,1
870,28.3,0,103.2,26.7,134.9,1.307170543,5.1,0.037805782,137.8,1.021497405,2.2,0.021317829,11.4,0.110465116,3.2,0.031007752,6.9,0.066860465,8.45,2.37,1.63,5.11,8.38,134.6,1.304263566,0.1,0.00074129,0.2,0.00148258,12,0.11627907,14.7,0.14244186,29.3,0.283914729,42.7,0.41375969,4.5,0.0436,26.7,0.25872093,11.1,0.082283173,56,0.542635659,2.44,0.23,74.53,19.9,0.192829457,26.8,0.259689922,0.1,0.00074129,62.4,0.604651163,4,0.333333333,0.65,1.07,1.1,0.03,5.25,3.11,3.47,5.35,2.52,4.61,1200000,10,1.83,1.83,103.2,64.07801191,1
2287,28.3,0,28.8,28.7,4650.773588,161.485194,41.8940059,0.009007965,0.3,6.45E-05,-0.3,-0.010416667,0,0,-0.3,-0.010416667,0,0,4.523144876,-17.57113958,-19.58228799,-8.37708775,-1.04,4604.023774,159.8619366,81.34220077,0.017490037,41.69389313,0.008964937,14.5,0.503472222,14.2,0.493055556,0.1,0.003472222,955.2368219,33.1679452,228.1465496,7.9218,28.7,0.996527778,-2.4,-0.000516043,28.8,1,0,0,139.37,40,1.388888889,28.8,1,701.0139914,0.150730621,1317.897625,45.7603342,141.4540721,9.755453248,1.385919269,2.113744844,0,0.484077784,0,0,0,87.5324658,27.97205637,0,145000,100,-2.76,-2.76,28.8,64.07801191,1
2195,28.4,0,160.3,27.5,512.9,3.199625702,9.5,0.018522129,521.8,1.01735231,0.6,0.003742982,10.5,0.065502183,2.2,0.013724267,4,0.024953213,2.05,0.43,0.12,0.78,2.21,510.1,3.182158453,0.1,0.00019497,2.7,0.005264184,6.8,0.042420462,20.7,0.129132876,62.6,0.390517779,70.2,0.437928883,228.1465496,1.4232,27.5,0.171553337,20.7,0.040358744,90.1,0.562071117,4.71,0,0,936.4739761,5.842008585,20.1,0.125389894,10,0.019496978,128.6,0.802245789,-4.2,-0.617647059,0.21,0.97,2.28,0.02,2.17,13.4,30.64,14.94,14.72,11.22,22284601.68,-1348.444874,0,0,160.3,64.07801191,1
150,28.6,0,58.2,30.4,35.3,0.60652921,0.5,0.014164306,40.8,1.155807365,-5,-0.085910653,-3.2,-0.054982818,-5,-0.085910653,-3.3,-0.056701031,-9.07,-14.16,-14.16,-9.35,-15.29,34,0.58419244,1.3,0.036827195,41.69389313,1.181130117,49.5,0.850515464,-19.1,-0.328178694,6.8,0.116838488,21,0.360824742,228.1465496,3.92,30.4,0.52233677,-19.1,-0.541076487,37.2,0.639175258,0.91,0.08,0,936.4739761,16.09061815,17.2,0.295532646,3,0.084985836,21.9,0.37628866,-3.5,-0.070707071,0.44,0.86,0.22,0.02,3.67,4.25,3.95,9.29,5.94,4.86,4954500,10,0.04,0.04,58.2,158.462,1
476,28.6,0,55.7,32.2,2.3,0.041292639,2.3,1,7.7,3.347826087,-3.1,-0.055655296,-0.7,-0.012567325,-3.1,-0.055655296,-1.2,-0.021543986,-30.43,-31.9608,-28.7076,-49.9664,-9.2,2.2,0.039497307,81.34220077,35.36617425,0.1,0.043478261,34.8,0.624775583,-2.6,-0.046678636,13.4,0.240574506,10.1,0.181328546,228.1465496,4.096,32.2,0.578096948,-2.6,-1.130434783,45.6,0.818671454,0.73,0.42,0,936.4739761,16.81281824,13.7,0.245960503,701.0139914,304.7886919,39.6,0.710951526,29.5,0.847701149,0.9,3.92,0.42,0.01,8.49,0.86,0.22,2.16,0.25,0.17,3476800,10,-0.83,-0.83,55.7,-1.2,1
1918,28.8,0,111.6,31.9,535.4,4.797491039,35.4,0.06611879,570.3,1.065184908,0.5,0.004480287,6.2,0.055555556,0.5,0.004480287,1.4,0.012544803,1.16,0.09,0.09,0.26,0,531.9,4.766129032,1.1,0.002054539,2.2,0.004109077,13,0.116487455,18.9,0.169354839,50.5,0.452508961,28.8,0.258064516,0.4,0.0036,31.9,0.285842294,5.6,0.01045947,82.4,0.738351254,2.45,1.59,0,936.4739761,8.391343872,6.5,0.058243728,0.3,0.000560329,84.2,0.754480287,55.6,4.276923077,0.77,2.93,1.58,0.16,3.17,15.66536849,17.28342431,87.5324658,27.97205637,19.38653821,49890,100,6.01,6.01,111.6,64.07801191,1
